"Y_hat1","Y_hat0"
0.669600123140097,0.667794317993583
0.716320051640849,0.703679415615251
0.668554963815198,0.66652343302537
0.668471494923526,0.667794317993583
0.650120010716218,0.654860249225817
0.573000376274804,0.575709083994575
0.579762012015952,0.579762012015952
0.602868801610753,0.596999934884582
0.578696346640028,0.59743157503511
0.705180565001106,0.70698637014762
0.410867895502242,0.444952467642693
0.760349899286012,0.733488547731617
0.603997429827324,0.603320252897381
0.580241388059393,0.575501149549793
0.654785699573029,0.648916832846859
0.709558857038577,0.696015318439723
0.620701127432578,0.625215640298863
0.749446520954635,0.742900477298522
0.61413113261116,0.609390894101561
0.651370868113933,0.636698701298507
0.647111027700345,0.647336753343659
0.647111027700345,0.647336753343659
0.550334413853295,0.55642900622278
0.592695519887349,0.598338660970205
0.719543099817526,0.721574630607354
0.641673801124703,0.637159288258418
0.633930191831149,0.644539297066919
0.749456046195154,0.739524117889327
0.629940251034199,0.630843153607456
0.631929779964906,0.642990336487304
0.631252603034963,0.634638487684677
0.682534325926419,0.67779408741682
0.666071981738742,0.663137548375657
0.547673016809847,0.573405740147671
0.676003910044569,0.670360768961712
0.641267512339329,0.674674907549837
0.448530676497343,0.484195328140993
0.640054186539548,0.644117248119205
0.707663547077563,0.715563944593561
0.685106715559952,0.698424528515493
0.679164069050968,0.666071981738742
0.634289303316416,0.633612126386474
0.514830413382169,0.532888464847309
0.560567718570115,0.590137777844281
0.56762038918479,0.617957207643867
0.534468544350509,0.547334906019421
0.713067552833088,0.69771820908772
0.684326812037813,0.664688681069474
0.758024095400576,0.744029105515093
0.58824127208031,0.594787315736423
0.57211526490008,0.573243893116651
0.741997574725265,0.733645725922638
0.576855503409679,0.595139280518133
0.503532720075438,0.542357530725489
0.657568187075614,0.690524130999494
0.753058131247663,0.736805884929037
0.625260277583847,0.620971490360876
0.745834910661607,0.729808389986295
0.744029105515093,0.725519602763325
0.746737813234864,0.727099682266525
0.650870189776873,0.641389712757675
0.653578897496644,0.643421243547503
0.650864894745015,0.6506391691017
0.533516179893344,0.54344810819917
0.666896710452185,0.655158976999844
0.727301678045902,0.716692572810133
0.733194274636009,0.721907992470297
0.618714233927734,0.606750774832078
0.657764770221098,0.638126639252759
0.575579970643957,0.571968360350929
0.740427020462584,0.727786384436987
0.718973559107212,0.709493082088013
0.560603257091053,0.558120275014596
0.612393915914935,0.602236261965793
0.659751663725943,0.647562478986973
0.654785699573029,0.649594009776802
0.729131213056353,0.717619205247326
0.557089137848003,0.576275817529714
0.704140493019141,0.681116477401087
0.685262511363403,0.683456706216889
0.624087012082292,0.624989914655549
0.751252326101149,0.741094672152008
0.650667788773437,0.646153275907153
0.536951526426965,0.552752321458963
0.68337373383423,0.661478346432748
0.673565565253095,0.664310813877211
0.583624492295657,0.628543895315192
0.745383459374978,0.729131213056353
0.771184730165096,0.758769819782812
0.569406557180309,0.586561706072191
0.679310672254574,0.65199786941355
0.742674751655207,0.731388469489495
0.747189264521492,0.736354433642409
0.731679970083374,0.715879175051376
0.669600123140097,0.66869722056684
0.760028054147132,0.736326861599136
0.671410274738575,0.643871746254237
0.698796620657457,0.691347674428087
0.624212075039669,0.612474341587328
0.542273666516598,0.542047940873284
0.690975582286123,0.697521625942236
0.748995069668006,0.738837415718865
0.508947122855926,0.51978195373501
0.61864978550665,0.621809944513049
0.642486079937776,0.62781391312235
0.57230709120636,0.597136911970927
0.595276454108165,0.593244923318336
0.616231251851277,0.630677693023388
0.713565668908189,0.699570679022706
0.605885559343934,0.60565983370062
0.611171256653505,0.637806882564586
0.586081381140083,0.604816609535166
0.69045035121668,0.680518422910853
0.620461758222883,0.627684978808939
0.509753878239292,0.549030140175971
0.741997574725265,0.721907992470297
0.664260597230377,0.663131969013806
0.703031702891808,0.703934605465065
0.691726531216752,0.680891700337668
0.75982990054709,0.747189264521492
0.691726531216752,0.680891700337668
0.748317892738064,0.740868946508694
0.694809221376516,0.714447352344855
0.742601281759766,0.729057743160911
0.702786139159255,0.677279141464745
0.681166653031413,0.669428919579073
0.76140998005029,0.747414990164807
0.660174168203189,0.64482482445782
0.757356443711153,0.744264356398927
0.582985133862999,0.620681316296478
0.674118982458346,0.648160533477208
0.610900029043527,0.643630247324093
0.560567718570115,0.590137777844281
0.738086768893481,0.722285973861484
0.674570433744974,0.65628665663652
0.568312967047573,0.605331972551109
0.718136431484519,0.705721521102235
0.760055626190404,0.74335192858515
0.660143830662102,0.652694884432732
0.640034410317895,0.614978863910013
0.749897972241263,0.74335192858515
0.758701272330519,0.743577654228464
0.576766951356397,0.583538720655824
0.746286361948235,0.726422505336582
0.604842702767196,0.628092444028564
0.75343611263885,0.739892574039995
0.741149872405416,0.725800528660047
0.422815924124047,0.466380973283697
0.670047053915604,0.674561566781889
0.644060812331012,0.683788525554319
0.706793899608762,0.714920022768075
0.607653677405335,0.621422941647504
0.713022915548105,0.694061961509708
0.595504199392507,0.588732430093079
0.63706331738827,0.658507253503123
0.638513642118303,0.633999129252018
0.699390628392281,0.695779018099253
0.66335769465712,0.665163499803634
0.636482111328475,0.634224854895332
0.658769638712977,0.643194569324294
0.75396103382092,0.741094672152008
0.563165060261674,0.576031421930586
0.649638647061785,0.650767275278356
0.728204580619159,0.726173049829331
0.715735473210826,0.712575314204427
0.701962359025707,0.686613015280338
0.553380036504997,0.548639797995398
0.694739138439651,0.666974884311999
0.605885559343934,0.60565983370062
0.509187272299313,0.515056139025483
0.656140053432915,0.651851266209944
0.53401709306388,0.556815383038619
0.610813836411735,0.641738249545787
0.698802200019307,0.677358263904454
0.645838998210556,0.664799952248952
0.69979640466602,0.703408014959048
0.681392378674728,0.681166653031413
0.708148253468647,0.709954058615161
0.62753473517948,0.680805987001643
0.633793214744804,0.607834765763666
0.573000376274804,0.575709083994575
0.591336982665626,0.591788433952254
0.753735308177606,0.736580159285723
0.598888064401193,0.604531205484049
0.737257336215666,0.728679761769724
0.736805884929037,0.723939523260125
0.608621886330675,0.62058534542633
0.658281527859809,0.695300533363346
0.673883975647695,0.688556142463121
0.739514592648808,0.735677256712466
0.765247315986632,0.751252326101149
0.743701103757012,0.753633032062838
0.622885743447253,0.61317954078474
0.679084946611259,0.671636000381889
0.677534595787894,0.679114675291093
0.698773253209925,0.687261245400898
0.703031702891808,0.703934605465065
0.572759301647164,0.626030553469326
0.503323523723252,0.520027221328506
0.589319683650047,0.614375230057929
0.673697259851551,0.671891454705037
0.728283510736504,0.716997228570792
0.761870956577438,0.751939028271611
0.625863870419423,0.617060570330167
0.638565618175975,0.660461005577457
0.704582318188508,0.696907646315824
0.616166803430193,0.625873006092705
0.620672180623196,0.623832339629595
0.68726969292845,0.713905318839531
0.684114405429619,0.676891184843563
0.571240886279048,0.612097227718927
0.61157720597347,0.647467583260435
0.603714074550625,0.642087433914047
0.581283483863709,0.584669368513423
0.607267532470789,0.601172940101305
0.676073992981433,0.69345486751663
0.64556894645431,0.703806162429385
0.624796353933806,0.668361403093455
0.679169808044295,0.713254380184746
0.588732430093079,0.593698394245993
0.661197319659284,0.694830440513107
0.641213214164792,0.632635639718851
0.753735308177606,0.736580159285723
0.725529128003844,0.730495092156758
0.751026600457835,0.740643220865379
0.685684253320389,0.689747314900045
0.7060097928311,0.696529315811902
0.631507011502279,0.635570073081936
0.5000977970228,0.551788969341763
0.575949820422973,0.611163020779995
0.655898700015338,0.646418222996139
0.54390396083846,0.565573622596627
0.600328189900911,0.636218567187877
0.725529128003844,0.725754853647159
0.565340715187203,0.593782146244798
0.650781167154783,0.666581962186781
0.656231355506371,0.675418035188082
0.647594643908545,0.666329872303627
0.697559026850672,0.718777237322211
0.669323442818597,0.687381494283737
0.75554111332412,0.740417495222065
0.684359608790146,0.687294042153231
0.585664258958995,0.635323900488129
0.730495092156758,0.730720817800072
0.704853016345352,0.752481127084658
0.644763383526328,0.632574198787359
0.679084946611259,0.671636000381889
0.53559717256708,0.561781347191532
0.642634513091224,0.693648508480244
0.53929114700534,0.592562398827503
0.626614631443732,0.630451967380074
0.624212075039669,0.612474341587328
0.660340092098916,0.670046294761429
0.591717857347481,0.578625770035254
0.598398926029451,0.612845367201563
0.641267512339329,0.674674907549837
0.580431575181768,0.601424060009993
0.606736737498624,0.61079979907828
0.606199837040531,0.625612242365556
0.563083458754061,0.567146520333717
0.689695000426924,0.682471779840868
0.531985562274052,0.561555621548218
0.644060812331012,0.683788525554319
0.564101588811004,0.615792761129967
0.457363715710484,0.475647492818938
0.671753121078762,0.724572921614296
0.700361780240676,0.736026431884327
0.681829000727299,0.729457111466605
0.53559717256708,0.561781347191532
0.688644546070166,0.672392299751541
0.633777586970542,0.642355161416483
0.613157285476669,0.665977086012203
0.771915563173942,0.769206855454172
0.599654783197028,0.677530130140443
0.639341460101122,0.686969570840428
0.569538383209449,0.629355678687725
0.515597321659263,0.54200722192703
0.624522835594658,0.629263074104257
0.736805884929037,0.723939523260125
0.721682266826983,0.710170259017956
0.565340715187203,0.593782146244798
0.537614279556835,0.571021674767344
0.726992046046896,0.728346399906781
0.764118687770061,0.755315387680805
0.596724815481393,0.639838413354414
0.500836351052604,0.558170664454422
0.597588363257555,0.617226494225895
0.540510894422636,0.552022902231663
0.64325806398974,0.641903710129855
0.715371474054703,0.716048650984646
0.557891768957833,0.588816182091885
0.576376534980475,0.606623771184584
0.613961523054722,0.662266810723971
0.5811415102192,0.595136500104684
0.531293961544036,0.557252410525174
0.575084736347,0.617295431646764
0.71040550990179,0.722820420284073
0.570539586749541,0.574828373972512
0.676455361331197,0.666297707382056
0.703905141258566,0.691490230876282
0.591081674398537,0.621780361889275
0.710254923477864,0.716123790204035
0.649201087651584,0.671096475053066
0.761193779647495,0.753067656488182
0.739298392246013,0.726657756220416
0.448530676497343,0.484195328140993
0.678471264346762,0.678471264346762
0.463019911101893,0.507262137191485
0.632582220165722,0.651994625490747
0.623553194433152,0.644094227974749
0.643191325401492,0.651091722917491
0.634397751256279,0.631463317893194
0.542770931269228,0.551348505715169
0.637506900702309,0.655790677810763
0.668855239111301,0.683978857213355
0.734774354139209,0.723939523260125
0.601893258619028,0.599410276542571
0.638066374193512,0.630165976677514
0.70851225262477,0.70851225262477
0.615485486471046,0.617517017260874
0.744632812549594,0.736055238103653
0.622100118577447,0.642189700832415
0.567357235191948,0.579772145574232
0.68774549343986,0.699708952535515
0.635141989242839,0.63943077646581
0.653185808933729,0.646188313990988
0.60804068027088,0.60962075977408
0.698773253209925,0.68364963510787
0.649804107645853,0.665830628321165
0.549091249282027,0.546382541562256
0.746521612832069,0.737944038386128
0.628092444028564,0.626512364525364
0.671699495047335,0.673053848907221
0.625543441606654,0.663691075326762
0.591115440384149,0.593598422460606
0.533932092659034,0.568919567372742
0.659520358720778,0.662454792083863
0.642116116738049,0.642567568024677
0.753217489532707,0.752991763889393
0.608492131557508,0.606234875124366
0.597393756537826,0.614774631073023
0.673279574550535,0.670119415544135
0.630161793315676,0.625873006092705
0.622129144072275,0.640187195537415
0.629258890742419,0.630838970245619
0.672814804228786,0.662431424636331
0.717674405500734,0.700744982252166
0.566017892117146,0.564437812613946
0.765934018157094,0.753519107774811
0.755383935133099,0.742291847820872
0.620926853075892,0.616638065852922
0.682972458177927,0.671911901655529
0.75396103382092,0.741094672152008
0.685784662359869,0.683978857213355
0.569178051123545,0.598522384754397
0.720671728034097,0.718640197244269
0.748215616623296,0.752504403846267
0.681166653031413,0.66875174264913
0.626515144938813,0.624032162862356
0.701495279964816,0.705558341544472
0.626541047349366,0.612094606177254
0.609624943135917,0.611430748282431
0.586187095692501,0.588444352125643
0.710010308325206,0.696241044083037
0.645481554437271,0.65022179294687
0.683114877457689,0.695078336553345
0.710867734779439,0.705676044983211
0.737155060100898,0.729480388228214
0.558568945887776,0.568049422906974
0.657180278042441,0.655600198539241
0.767062646373666,0.755324912921325
0.703322451878919,0.736278395802799
0.623553194433152,0.632130768879094
0.582186386436966,0.585346545443366
0.589635332666336,0.589635332666336
0.614213612937876,0.638817708059128
0.60235972069074,0.636895744117819
0.747538439693354,0.746409811476783
0.593782146244798,0.591299164168342
0.619986910472692,0.668066472498626
0.689262438649639,0.690616792509525
0.510993077445827,0.51167025437577
0.641357451721205,0.631876974702007
0.733420000279323,0.726422505336582
0.501286874783314,0.505349936362971
0.645155336165034,0.664793467133374
0.433152273979458,0.48800360530482
0.55690511438577,0.579026227430567
0.623169258373941,0.671925997329818
0.66099023557958,0.678145384471463
0.528373951981024,0.550269339382506
0.683600408057439,0.668025338668756
0.650437627999589,0.633508204751021
0.544038752716858,0.581283483863709
0.540485750079273,0.53551978592636
0.634154278290559,0.625350978201303
0.55206550857302,0.630166581159749
0.534468544350509,0.547334906019421
0.511985711366235,0.513791516512749
0.518893474961826,0.527922500694396
0.725897584154512,0.71732000970857
0.485751212096932,0.485976937740247
0.642429318352156,0.630691584899816
0.6856964691407,0.675538815191559
0.591717857347481,0.578625770035254
0.557407559563715,0.547701356901202
0.615203770106505,0.613172239316677
0.513024608235655,0.522505085254854
0.622899099515251,0.61116136606291
0.66099023557958,0.678145384471463
0.633477101360616,0.616321952468733
0.53717725207028,0.555686754822048
0.536189349092176,0.520388554060179
0.568242390442799,0.553570223627373
0.508148375429893,0.511534260079607
0.73432290285258,0.729356938699667
0.52498806733131,0.527471049407767
0.56762038918479,0.617957207643867
0.583140282901539,0.591040680417538
0.589997052605813,0.586159716669471
0.574788434098912,0.591717857347481
0.595252658899479,0.619856754020732
0.726992046046896,0.728346399906781
0.719039334057776,0.706172972388864
0.622252260126395,0.616834844686853
0.749456046195154,0.745167258972184
0.686584068470955,0.676877865808443
0.680940927388099,0.67033182215233
0.606874233557025,0.64276461084399
0.714447352344855,0.711738644625084
0.589531177519112,0.616843980360136
0.543272771995682,0.550721718225052
0.698949751802808,0.690823628643495
0.591111257022311,0.589305451875798
0.716771502927477,0.707291025908279
0.668922946210154,0.66711714106364
0.620612378875609,0.635284545691035
0.569280318041914,0.575600636054712
0.736138233239614,0.738395489672756
0.621772126015765,0.628543895315192
0.719091648530897,0.717285843384383
0.734783879379728,0.729366463940186
0.680489476101471,0.6762006888785
0.545740402716148,0.56763579011763
0.633058408181477,0.640733080054162
0.7327523485899,0.737041135812871
0.747875966691955,0.742007099965784
0.676877865808443,0.694935917273583
0.652404793161049,0.676105985709045
0.591788433952254,0.602397539188024
0.639160182317072,0.634419943807473
0.687500290079332,0.699463749174987
0.520473554465025,0.534919995637137
0.632198284106511,0.641227309839081
0.676151461828069,0.658319136006244
0.547927082544517,0.536640800378804
0.777892110032894,0.769540261230267
0.746438617696108,0.737635317606852
0.644912300428613,0.631594487473073
0.551028880457681,0.584210550024875
0.56150615966431,0.558346000657911
0.638896155984063,0.648376633003261
0.486979932159205,0.498491939968231
0.627904536882534,0.626775908665962
0.584354839078875,0.589772254518417
0.645953452674391,0.634667170508679
0.521603110237515,0.534018020619798
0.687938422330841,0.68206955560467
0.685906891541013,0.677329317095071
0.606391663346811,0.624449714811951
0.659300212439314,0.659977389369257
0.640087207489893,0.649116233222463
0.639858860304906,0.626089596062737
0.678782700701204,0.693906318803259
0.645707280080585,0.650673244233498
0.655208204050275,0.639407409018278
0.623615749659563,0.629033165099105
0.704867845579409,0.689067050547412
0.742223300368579,0.735000079782523
0.500158246566743,0.496320910630401
0.578858160554028,0.577729532337456
0.605756788373882,0.594019054921542
0.641872891304162,0.622460485979137
0.601231092474168,0.630801151748335
0.66049892359275,0.700452362459372
0.645063869136254,0.657930230805166
0.715879175051376,0.69375806200658
0.649972820644962,0.64026661798245
0.707805366365185,0.725411966543696
0.674182477123792,0.68524303364619
0.654877001646485,0.687607219927051
0.533429647481089,0.576994696640738
0.667405836316796,0.704650567463647
0.660340092098916,0.64566792528349
0.649594009776802,0.63514756860469
0.612291648996567,0.644570415990504
0.653081970090992,0.628026423683111
0.607910605018184,0.603847543438527
0.701269554321501,0.701269554321501
0.684728087694115,0.661478346432748
0.633538542292107,0.625638144776109
0.606659690947139,0.588150188195371
0.595586234806642,0.591974624513614
0.771689837530628,0.768303952880915
0.666749158668684,0.662460371445714
0.552512172015575,0.562218374678088
0.534535525066408,0.559139620187661
0.711738644625084,0.708352759975371
0.576291704861082,0.57832323565091
0.657180278042441,0.655600198539241
0.738611690075551,0.727776859196467
0.692403708146695,0.674345656681555
0.551254606100996,0.584662001311504
0.619105420155116,0.607819137989403
0.624450473966126,0.645442958794351
0.683227130630624,0.668329238171884
0.582837748517195,0.574485899714568
0.700366651748244,0.697883669671788
0.500925154843837,0.508148375429893
0.588732430093079,0.593698394245993
0.658907290314096,0.642429318352156
0.573509444687874,0.61955747592398
0.554196406665999,0.577897599213995
0.596039402677941,0.619063418295994
0.584469242496051,0.602978745247819
0.575244783463422,0.600300329871303
0.504843565669482,0.564209409861129
0.74651208759155,0.728228310483096
0.750133223125097,0.742684276895727
0.705936672048394,0.694650389882681
0.615044342783341,0.601049352897858
0.656360199714378,0.660197535650721
0.651619961204779,0.65003988170158
0.605956320198684,0.603247612478913
0.582678556669848,0.57748686687362
0.690494988501664,0.67966015762258
0.738611690075551,0.727325407909839
0.562409062237567,0.574823972619851
0.521150731394968,0.537628703356908
0.72687395662321,0.715813400100812
0.648975362008269,0.6399463362757
0.592318225536394,0.582612022873881
0.610234024974708,0.632355138019504
0.589730267698571,0.599662196004398
0.575724094779659,0.616354710576223
0.643544054692301,0.651218726564985
0.623355975745024,0.657666273528789
0.626045902453652,0.613405266428054
0.697216541154257,0.69044477185483
0.703776471109715,0.697230427453602
0.745157733731664,0.736580159285723
0.726206304933787,0.730043640870129
0.755089662037491,0.741094672152008
0.704227922396344,0.697907604383545
0.549991371441835,0.564889263900575
0.671985485749896,0.66476226516384
0.648826445105985,0.641377498876615
0.547059718492198,0.558571726301225
0.692648323299353,0.700322995172038
0.749897972241263,0.739288867005494
0.700353332713124,0.688389873617469
0.730551341866802,0.713847644261548
0.611583353143039,0.627384148175036
0.61917864577968,0.619404371422995
0.631478328678277,0.635089938971305
0.718587882771147,0.702109910809207
0.73906314136218,0.729582664342981
0.594149845532621,0.594375571175935
0.620701127432578,0.621604030005835
0.69375806200658,0.686760567063839
0.652681528364733,0.642975325702221
0.605035670303021,0.611581713959134
0.529051128910967,0.549140711165935
0.527086578837038,0.540630117435893
0.672888388323153,0.665439442093782
0.674797107968184,0.649967287203617
0.605469059364795,0.661223293263414
0.674694193469667,0.657990495864412
0.673565565253095,0.655281788144641
0.622677809002471,0.620194826926014
0.603204470891133,0.598915683668162
0.55520890014427,0.564689377163468
0.727551133553153,0.718747833463897
0.576201384972495,0.579361543978894
0.696692495369665,0.685406213203953
0.666743579306834,0.665163499803634
0.605783423837738,0.607589228984251
0.767062646373666,0.758710797571038
0.682972458177927,0.678683670954957
0.748769344024692,0.737934513145608
0.655659655336904,0.649565062967419
0.744706282445036,0.73748306185898
0.665213716450468,0.658216221507727
0.642513045942388,0.641384417725816
0.624288786560301,0.625417414776873
0.593590099069564,0.593138647782935
0.775022066101438,0.762155704432526
0.755766838967434,0.747640715808121
0.694198938596053,0.692844584736168
0.758485071927724,0.748101692335269
0.707471076538704,0.716048650984646
0.661767566741508,0.695400687595331
0.637572921047762,0.645247592920446
0.61615766775691,0.610740252317369
0.668928241242013,0.663736551445786
0.712403785587162,0.71443531637699
0.742674751655207,0.733420000279323
0.547542067833458,0.551153678126486
0.629549064806817,0.62435737501059
0.75824982104389,0.749446520954635
0.704818618528978,0.695112415866466
0.673491981158729,0.667397388789244
0.529643305436063,0.588783423984395
0.555863018581454,0.584530175282363
0.757802527777926,0.776312030529694
0.632807945809037,0.628067707299437
0.740472695475473,0.72489762608679
0.652241387867361,0.662624767459817
0.673943432445358,0.668526017005816
0.742567115435579,0.738052602569294
0.5588018532972,0.576634179119026
0.622086081243993,0.623214709460564
0.659725338458233,0.666948559044289
0.632635639718851,0.626541047349366
0.7056440522556,0.710835742051827
0.677126958899289,0.675772605039404
0.636247250011879,0.62518669348948
0.65766250330273,0.655179521226273
0.611446376056694,0.612123552986637
0.679311620834468,0.671185497675156
0.665768082235614,0.661705020655957
0.625215640298863,0.618443870999436
0.744480556801721,0.735677256712466
0.587970909152012,0.580973414209271
0.550671328785226,0.55992608016111
0.727443497333524,0.726089143473639
0.640790709687546,0.640790709687546
0.745609185018293,0.737031610572351
0.560412569531574,0.566281436257744
0.693080885076638,0.679988797764411
0.614812449570307,0.614586723926993
0.678663224004465,0.678211772717836
0.695779018099253,0.685847089793426
0.56466631867071,0.57369534440328
0.645254774686556,0.640514536176957
0.644103953918792,0.630334689676623
0.62062848701411,0.617242602364397
0.755550638564639,0.748327417978583
0.637798646691076,0.636895744117819
0.703012813382464,0.687212018350467
0.564024179824602,0.570570223480715
0.474790747420235,0.472984942273721
0.571989025761685,0.577180715557912
0.63777390996195,0.644094227974749
0.485353695481451,0.514246577825674
0.690208997799103,0.680502795136591
0.598187092262564,0.639269159345757
0.58189830846953,0.588444352125643
0.593982032629825,0.589016068476911
0.753217489532707,0.752991763889393
0.601559085035851,0.610362385125106
0.64482482445782,0.633087091005479
0.592291861296554,0.612607169194836
0.603488348907311,0.630123974818392
0.687601049460687,0.722588524174395
0.725220407224569,0.727026212371083
0.693594882448817,0.688177467009275
0.732635187129752,0.73037793069661
0.622903534645785,0.629675303945213
0.576002990276248,0.584806290365503
0.74177184908195,0.733194274636009
0.673837955684882,0.686930042997108
0.718305907417788,0.726432030577101
0.57773331331634,0.565544128577371
0.665001882683581,0.668839218619923
0.672303551194571,0.677269515347484
0.543361575786916,0.560742450322113
0.648887886037476,0.633764267935422
0.736138233239614,0.738395489672756
0.487833067531611,0.506794021570008
0.641000807556598,0.649578382002539
0.646040928645184,0.643783672212042
0.701030509643067,0.691324306980555
0.580276426143228,0.584790939009513
0.625421554806077,0.624744377876134
0.738385964432237,0.72845403612641
0.609304410370582,0.597340951274927
0.613900411323768,0.601936952228113
0.483995731595269,0.514920144729321
0.573649530937278,0.587193069536133
0.598354288744468,0.587068006578755
0.541571043409794,0.563240705167962
0.730937018202867,0.723939523260125
0.627743259660303,0.631580595596646
0.65395734665256,0.658471859518845
0.542969139769967,0.582019676063331
0.648723272125116,0.670618659526598
0.611614472066624,0.661048387952444
0.532050636744841,0.549882962566667
0.759604174903776,0.747866441451435
0.698998978853239,0.689518501834041
0.724830731937311,0.736568465389651
0.709185579611763,0.693159058936451
0.712201789807784,0.697529622992358
0.714209590733676,0.710597980440648
0.644672682908872,0.661827831800754
0.641530767190399,0.656880110935768
0.769319902806808,0.753293382131496
0.644147647527877,0.648662160394162
0.709455942540061,0.693429421864749
0.673505300193849,0.689983272155789
0.759727624432323,0.747989890979982
0.601711226584799,0.591102121349029
0.598296659111083,0.620192046512565
0.61883769265268,0.640281628767533
0.602953145621877,0.60047016354542
0.65766250330273,0.655179521226273
0.587687553875314,0.602811171977368
0.625835187595421,0.656308149442844
0.602141176813535,0.596046584444051
0.733091998521242,0.738509413960784
0.713330418024355,0.698658251208929
0.633177876262337,0.682611792148157
0.488778214912997,0.523314238340076
0.76728837201698,0.750133223125097
0.68366295414299,0.680277069493276
0.659300212439314,0.659977389369257
0.552674934818243,0.543194457799044
0.613084984721304,0.640623513205642
0.571435307556688,0.571209581913374
0.591717857347481,0.578625770035254
0.574336982812284,0.580205849538454
0.425178342903171,0.464680330483164
0.668373875456868,0.664987990807154
0.583089289010223,0.588732430093079
0.680738569192317,0.67396679989289
0.536189349092176,0.520388554060179
0.516410492885369,0.527471049407767
0.473670959658257,0.477959746881227
0.593793329278227,0.579121162462801
0.642501427254598,0.622863296286258
0.544715929646801,0.571803006844511
0.587203344481196,0.575465611028855
0.518364637034477,0.51317294723825
0.615044342783341,0.601049352897858
0.638246397981878,0.646146795497877
0.615000356716337,0.631929779964906
0.534535525066408,0.559139620187661
0.516957281117746,0.523954776060488
0.7311722690867,0.737266861456185
0.626376433437006,0.646014564405345
0.644997130548006,0.647931563911091
0.633100410040599,0.634003312613856
0.641226533199912,0.687048838792704
0.640775081913283,0.631746056180713
0.612845367201563,0.598173200386137
0.729734920090854,0.727477663657711
0.556258884191734,0.539329460943166
0.619648338470524,0.646283964381606
0.643855781114483,0.626023455292658
0.598715352290222,0.590589229130909
0.607294910869993,0.615421034029306
0.703849941005157,0.692563658839445
0.742674751655207,0.733420000279323
0.628993691884736,0.614547250712624
0.624822718173645,0.630465859256501
0.586023722373308,0.586475173659937
0.543871634728987,0.540485750079273
0.604143213584107,0.58834241855211
0.599880508840342,0.628321939897937
0.617481684075709,0.606195401909997
0.622673373871937,0.610709914776282
0.617075873573169,0.594729034885059
0.598888064401193,0.604531205484049
0.49035147719732,0.529627739133998
0.672602397620592,0.671473769404021
0.600102464257597,0.613194551569823
0.744480556801721,0.736354433642409
0.69856084660173,0.688854643939218
0.560427920887565,0.570585574836706
0.601062996464239,0.602417350324124
0.731443669742904,0.712708441347821
0.598330337579163,0.596298806789335
0.704954839357792,0.70698637014762
0.614812449570307,0.616166803430193
0.653794807596978,0.661920930756291
0.599458965795734,0.594944452929449
0.678182992617897,0.672765577178355
0.659222038579501,0.639809633254475
0.733091998521242,0.738509413960784
0.598338660970205,0.605561881556261
0.665957436786677,0.705007973080042
0.605068428410511,0.643216062130618
